year,month,date,site,transect,replicate,size_mm,count,num_ao,area
2015,8,8/27/15,mohk,2,B,55,3,0,300
2015,8,8/27/15,mohk,2,B,62,2,0,300
2015,8,8/27/15,mohk,2,B,64,1,0,300
2015,8,8/27/15,mohk,2,B,65,1,0,300
2015,8,8/27/15,mohk,2,B,70,1,0,300
2015,8,8/27/15,mohk,2,B,72,2,0,300
2015,8,8/27/15,mohk,2,B,75,2,0,300
2015,8,8/27/15,mohk,2,B,77,1,0,300
2015,8,8/27/15,mohk,2,B,78,1,0,300
2015,8,8/27/15,mohk,2,B,80,1,0,300
2015,8,8/27/15,mohk,2,B,82,1,0,300
2015,8,8/27/15,mohk,2,B,86,1,0,300
2015,8,8/27/15,mohk,2,C,32,1,0,300
2015,8,8/27/15,mohk,2,C,35,1,0,300
2015,8,8/27/15,mohk,2,C,38,1,0,300
2015,8,8/27/15,mohk,2,C,40,1,0,300
2015,8,8/27/15,mohk,2,C,42,2,0,300
2015,8,8/27/15,mohk,2,C,45,2,0,300
2015,8,8/27/15,mohk,2,C,50,1,0,300
2015,8,8/27/15,mohk,2,C,60,5,0,300
2015,8,8/27/15,mohk,2,C,65,1,0,300
2015,8,8/27/15,mohk,2,C,83,1,0,300
2015,8,8/27/15,mohk,2,C,85,1,1,300
2015,8,8/27/15,mohk,2,C,95,1,0,300
2015,8,8/27/15,mohk,2,D,35,1,0,300
2015,8,8/27/15,mohk,2,D,37,2,0,300
2015,8,8/27/15,mohk,2,D,40,3,0,300
2015,8,8/27/15,mohk,2,D,42,9,0,300
2015,8,8/27/15,mohk,2,D,45,41,0,300
2015,8,8/27/15,mohk,2,D,48,7,0,300
2015,8,8/27/15,mohk,2,D,50,2,0,300
2015,8,8/27/15,mohk,2,D,55,2,0,300
2015,8,8/27/15,mohk,2,D,62,1,0,300
2015,8,8/27/15,mohk,2,D,65,3,0,300
2015,8,8/27/15,mohk,2,D,70,6,0,300
2015,8,8/27/15,mohk,2,D,72,1,0,300
2015,8,8/27/15,mohk,2,D,74,1,0,300
2015,8,8/27/15,mohk,2,D,75,4,0,300
2015,8,8/27/15,mohk,2,D,78,2,0,300
2015,8,8/27/15,mohk,2,D,80,1,0,300
2015,8,8/27/15,mohk,2,D,82,2,0,300
2015,8,8/27/15,mohk,2,D,84,1,0,300
2015,8,8/27/15,mohk,2,D,85,1,0,300
2015,8,8/27/15,mohk,2,D,86,1,0,300
2015,8,8/27/15,mohk,2,D,88,1,0,300
2015,8,8/27/15,mohk,2,D,95,1,0,300
2015,8,8/27/15,mohk,3,A,40,1,1,300
2015,8,8/27/15,mohk,3,B,55,1,0,300
2015,8,8/27/15,mohk,3,C,50,1,0,300
2015,8,8/27/15,mohk,3,C,60,1,0,300
2015,8,8/27/15,mohk,3,D,55,1,0,300
2015,8,8/27/15,mohk,3,D,60,5,0,300
2015,8,8/27/15,mohk,3,D,65,1,0,300
2015,8,8/27/15,mohk,3,D,70,1,0,300
2015,8,8/27/15,mohk,3,D,77,1,0,300
2015,8,8/27/15,mohk,3,D,80,1,0,300
2015,8,8/28/15,carp,1,A,35,1,0,300
2015,8,8/28/15,carp,1,A,45,1,0,300
2015,8,8/28/15,carp,1,B,50,1,0,300
2015,8,8/28/15,carp,1,B,73,1,0,300
2015,8,8/28/15,carp,1,B,74,1,0,300
2015,8,8/28/15,carp,1,B,76,1,0,300
2015,8,8/28/15,carp,1,C,60,1,0,300
2015,8,8/28/15,carp,1,C,70,2,0,300
2015,8,8/28/15,carp,1,C,80,2,0,300
2015,8,8/28/15,carp,1,C,85,1,0,300
2015,8,8/28/15,carp,1,D,NA,0,0,300
2015,8,8/28/15,carp,2,A,60,1,0,300
2015,8,8/28/15,carp,2,A,65,1,0,300
2015,8,8/28/15,carp,2,A,70,1,0,300
2015,8,8/28/15,carp,2,A,79,1,0,300
2015,8,8/28/15,carp,2,B,NA,0,0,300
2015,8,8/28/15,carp,2,C,35,1,0,300
2015,8,8/28/15,carp,2,C,40,2,0,300
2015,8,8/28/15,carp,2,C,70,1,0,300
2015,8,8/28/15,carp,2,C,85,2,0,300
2015,8,8/28/15,carp,2,C,90,1,0,300
2015,8,8/28/15,carp,2,D,75,1,0,300
2015,8,8/28/15,carp,3,A,NA,0,0,300
2015,8,8/28/15,carp,3,B,NA,0,0,300
2015,8,8/28/15,carp,3,C,50,1,0,300
2015,8,8/28/15,carp,3,C,65,1,0,300
2015,8,8/28/15,carp,3,C,70,1,0,300
2015,8,8/28/15,carp,3,C,75,2,0,300
2015,8,8/28/15,carp,3,C,85,1,0,300
2015,8,8/28/15,carp,3,C,95,1,0,300
2015,8,8/28/15,carp,3,D,75,1,0,300
2015,8,8/28/15,carp,4,A,61,1,0,300
2015,8,8/28/15,carp,4,A,109,1,0,300
2015,8,8/28/15,carp,4,B,NA,0,0,300
2015,8,8/28/15,carp,4,C,NA,0,0,300
2015,8,8/28/15,carp,4,D,NA,0,0,300
2015,8,8/28/15,carp,5,A,55,1,0,300
2015,8,8/28/15,carp,5,A,60,1,0,300
2015,8,8/28/15,carp,5,A,65,1,0,300
2015,8,8/28/15,carp,5,A,70,1,0,300
2015,8,8/28/15,carp,5,B,64,1,0,300
2015,8,8/28/15,carp,5,B,82,1,0,300
2015,8,8/28/15,carp,5,B,86,1,0,300
2015,8,8/28/15,carp,5,C,75,1,0,300
2015,8,8/28/15,carp,5,D,78,1,0,300
2015,8,8/28/15,carp,6,A,70,1,0,300
2015,8,8/28/15,carp,6,A,74,1,0,300
2015,8,8/28/15,carp,6,A,75,1,0,300
2015,8,8/28/15,carp,6,A,85,1,0,300
2015,8,8/28/15,carp,6,A,87,1,0,300
2015,8,8/28/15,carp,6,A,89,1,0,300
2015,8,8/28/15,carp,6,A,105,1,0,300
2015,8,8/28/15,carp,6,B,NA,0,0,300
2015,8,8/28/15,carp,6,C,NA,0,0,300
2015,8,8/28/15,carp,6,D,69,1,0,300
2015,8,8/28/15,carp,6,D,73,1,0,300
2015,8,8/28/15,carp,7,A,50,1,0,300
2015,8,8/28/15,carp,7,B,82,1,0,300
2015,8,8/28/15,carp,7,C,50,1,1,300
2015,8,8/28/15,carp,7,C,60,5,0,300
2015,8,8/28/15,carp,7,C,70,4,0,300
2015,8,8/28/15,carp,7,C,80,2,0,300
2015,8,8/28/15,carp,7,C,82,1,0,300
2015,8,8/28/15,carp,7,C,85,1,0,300
2015,8,8/28/15,carp,7,D,NA,0,0,300
2015,8,8/28/15,carp,8,A,65,1,0,300
2015,8,8/28/15,carp,8,A,85,1,0,300
2015,8,8/28/15,carp,8,A,87,2,0,300
2015,8,8/28/15,carp,8,A,90,1,0,300
2015,8,8/28/15,carp,8,B,79,1,0,300
2015,8,8/28/15,carp,8,C,NA,0,0,300
2015,8,8/28/15,carp,8,D,NA,0,0,300
2015,8,8/28/15,carp,9,A,55,1,0,300
2015,8,8/28/15,carp,9,A,60,1,0,300
2015,8,8/28/15,carp,9,B,40,1,0,300
2015,8,8/28/15,carp,9,B,55,1,0,300
2015,8,8/28/15,carp,9,B,60,3,0,300
2015,8,8/28/15,carp,9,B,65,1,0,300
2015,8,8/28/15,carp,9,B,70,1,0,300
2015,8,8/28/15,carp,9,B,75,1,0,300
2015,8,8/28/15,carp,9,B,78,1,0,300
2015,8,8/28/15,carp,9,B,80,1,0,300
2015,8,8/28/15,carp,9,B,100,1,0,300
2015,8,8/28/15,carp,9,C,NA,0,0,300
2015,8,8/28/15,carp,9,D,65,1,0,300
2015,8,8/28/15,carp,9,D,70,2,0,300
2016,8,8/22/16,ivee,1,A,NA,0,0,300
2016,8,8/22/16,ivee,1,B,65,1,1,300
2016,8,8/22/16,ivee,1,B,70,1,1,300
2016,8,8/22/16,ivee,1,C,68,1,0,300
2016,8,8/22/16,ivee,1,D,64,1,0,300
2016,8,8/22/16,ivee,1,D,87,1,0,300
2016,8,8/22/16,ivee,2,A,70,1,0,300
2016,8,8/22/16,ivee,2,B,73,1,0,300
2016,8,8/22/16,ivee,2,C,70,1,0,300
2016,8,8/22/16,ivee,2,D,65,1,1,300
2016,8,8/22/16,ivee,2,D,72,1,0,300
2016,8,8/22/16,ivee,2,D,75,1,0,300
2016,8,8/22/16,ivee,3,A,45,1,0,300
2016,8,8/22/16,ivee,3,A,50,2,0,300
2016,8,8/22/16,ivee,3,A,55,3,0,300
2016,8,8/22/16,ivee,3,A,62,1,0,300
2016,8,8/22/16,ivee,3,A,65,2,0,300
2016,8,8/22/16,ivee,3,A,70,3,0,300
2016,8,8/22/16,ivee,3,A,72,2,0,300
2016,8,8/22/16,ivee,3,A,80,3,0,300
2016,8,8/22/16,ivee,3,A,82,1,0,300
2016,8,8/22/16,ivee,3,A,85,1,0,300
2016,8,8/22/16,ivee,3,A,90,1,0,300
2016,8,8/22/16,ivee,3,A,95,1,0,300
2016,8,8/22/16,ivee,3,A,115,1,0,300
2016,8,8/22/16,ivee,3,B,42,1,0,300
2016,8,8/22/16,ivee,3,B,45,1,0,300
2016,8,8/22/16,ivee,3,B,55,1,0,300
2016,8,8/22/16,ivee,3,B,60,1,0,300
2016,8,8/22/16,ivee,3,B,62,1,0,300
2016,8,8/22/16,ivee,3,B,65,3,0,300
2016,8,8/22/16,ivee,3,B,66,1,0,300
2016,8,8/22/16,ivee,3,B,68,2,0,300
2016,8,8/22/16,ivee,3,B,69,1,0,300
2016,8,8/22/16,ivee,3,B,70,3,0,300
2016,8,8/22/16,ivee,3,B,72,2,0,300
2016,8,8/22/16,ivee,3,B,75,1,0,300
2016,8,8/22/16,ivee,3,B,85,2,0,300
2016,8,8/22/16,ivee,3,C,72,1,0,300
2016,8,8/22/16,ivee,3,C,78,1,0,300
2016,8,8/22/16,ivee,3,D,76,1,0,300
2016,8,8/22/16,ivee,3,D,77,1,0,300
2016,8,8/22/16,ivee,3,D,80,1,0,300
2016,8,8/22/16,ivee,3,D,82,1,0,300
2016,8,8/22/16,ivee,3,D,85,1,0,300
2016,8,8/22/16,ivee,4,A,NA,0,0,300
2016,8,8/22/16,ivee,4,B,65,1,0,300
2016,8,8/22/16,ivee,4,B,66,1,0,300
2016,8,8/22/16,ivee,4,B,71,1,0,300
2016,8,8/22/16,ivee,4,B,72,1,0,300
2016,8,8/22/16,ivee,4,B,73,1,0,300
2016,8,8/22/16,ivee,4,B,75,1,0,300
2016,8,8/22/16,ivee,4,B,78,1,0,300
2016,8,8/22/16,ivee,4,B,79,1,1,300
2016,8,8/22/16,ivee,4,B,82,1,0,300
2016,8,8/22/16,ivee,4,B,84,1,0,300
2016,8,8/22/16,ivee,4,B,85,1,0,300
2016,8,8/22/16,ivee,4,B,88,1,0,300
2016,8,8/22/16,ivee,4,B,92,1,0,300
2016,8,8/22/16,ivee,4,B,94,1,0,300
2016,8,8/22/16,ivee,4,B,104,1,0,300
2016,8,8/22/16,ivee,4,C,60,1,0,300
2016,8,8/22/16,ivee,4,C,70,1,0,300
2016,8,8/22/16,ivee,4,C,76,1,0,300
2016,8,8/22/16,ivee,4,C,77,1,0,300
2016,8,8/22/16,ivee,4,C,80,2,0,300
2016,8,8/22/16,ivee,4,C,84,1,0,300
2016,8,8/22/16,ivee,4,C,88,1,0,300
2016,8,8/22/16,ivee,4,C,108,1,0,300
2016,8,8/22/16,ivee,4,D,76,1,0,300
2016,8,8/22/16,ivee,4,D,80,1,0,300
2016,8,8/22/16,ivee,4,D,90,1,0,300
2016,8,8/22/16,ivee,5,A,48,2,0,300
2016,8,8/22/16,ivee,5,A,50,2,1,300
2016,8,8/22/16,ivee,5,A,55,1,0,300
2016,8,8/22/16,ivee,5,A,59,1,0,300
2016,8,8/22/16,ivee,5,A,60,1,0,300
2016,8,8/22/16,ivee,5,A,62,1,0,300
2016,8,8/22/16,ivee,5,A,65,1,0,300
2016,8,8/22/16,ivee,5,A,68,1,0,300
2016,8,8/22/16,ivee,5,A,69,3,0,300
2016,8,8/22/16,ivee,5,A,70,2,1,300
2016,8,8/22/16,ivee,5,A,72,1,1,300
2016,8,8/22/16,ivee,5,A,73,2,0,300
2016,8,8/22/16,ivee,5,A,75,1,0,300
2016,8,8/22/16,ivee,5,A,76,1,0,300
2016,8,8/22/16,ivee,5,A,80,1,0,300
2016,8,8/22/16,ivee,5,A,81,1,0,300
2016,8,8/22/16,ivee,5,A,84,1,0,300
2016,8,8/22/16,ivee,5,A,85,2,0,300
2016,8,8/22/16,ivee,5,A,87,1,0,300
2016,8,8/22/16,ivee,5,B,60,1,0,300
2016,8,8/22/16,ivee,5,B,65,1,0,300
2016,8,8/22/16,ivee,5,B,76,1,0,300
2016,8,8/22/16,ivee,5,B,82,1,0,300
2016,8,8/22/16,ivee,5,B,85,1,0,300
2016,8,8/22/16,ivee,5,B,90,1,0,300
2016,8,8/22/16,ivee,5,B,95,1,0,300
2016,8,8/22/16,ivee,5,B,96,1,0,300
2016,8,8/22/16,ivee,5,B,102,1,0,300
2016,8,8/22/16,ivee,5,B,105,1,0,300
2016,8,8/22/16,ivee,5,B,110,1,0,300
2016,8,8/22/16,ivee,5,C,38,1,0,300
2016,8,8/22/16,ivee,5,C,46,1,0,300
2016,8,8/22/16,ivee,5,C,48,1,0,300
2016,8,8/22/16,ivee,5,C,50,1,0,300
2016,8,8/22/16,ivee,5,C,56,1,0,300
2016,8,8/22/16,ivee,5,C,58,2,0,300
2016,8,8/22/16,ivee,5,C,63,1,0,300
2016,8,8/22/16,ivee,5,C,68,1,0,300
2016,8,8/22/16,ivee,5,C,83,1,0,300
2016,8,8/22/16,ivee,5,C,105,1,0,300
2016,8,8/22/16,ivee,5,D,42,1,0,300
2016,8,8/22/16,ivee,5,D,78,1,0,300
2016,8,8/22/16,ivee,5,D,80,1,0,300
2016,8,8/22/16,ivee,5,D,82,1,0,300
2016,8,8/22/16,ivee,6,A,55,1,0,300
2016,8,8/22/16,ivee,6,A,60,4,0,300
2016,8,8/22/16,ivee,6,A,62,1,0,300
2016,8,8/22/16,ivee,6,A,65,7,0,300
2016,8,8/22/16,ivee,6,A,70,3,0,300
2016,8,8/22/16,ivee,6,A,80,2,0,300
2016,8,8/22/16,ivee,6,A,85,1,0,300
2016,8,8/22/16,ivee,6,B,58,1,0,300
2016,8,8/22/16,ivee,6,B,60,3,0,300
2016,8,8/22/16,ivee,6,B,65,2,0,300
2016,8,8/22/16,ivee,6,B,70,2,0,300
2016,8,8/22/16,ivee,6,B,75,2,0,300
2016,8,8/22/16,ivee,6,B,78,2,0,300
2016,8,8/22/16,ivee,6,B,80,2,0,300
2016,8,8/22/16,ivee,6,C,60,2,0,300
2016,8,8/22/16,ivee,6,C,63,1,0,300
2016,8,8/22/16,ivee,6,C,65,1,0,300
2016,8,8/22/16,ivee,6,C,70,1,1,300
2016,8,8/22/16,ivee,6,C,75,1,0,300
2016,8,8/22/16,ivee,6,C,78,1,0,300
2016,8,8/22/16,ivee,6,C,85,1,0,300
2016,8,8/22/16,ivee,6,C,90,1,0,300
2016,8,8/22/16,ivee,6,D,85,2,0,300
2016,8,8/22/16,ivee,7,A,65,1,0,300
2016,8,8/22/16,ivee,7,A,85,1,0,300
2016,8,8/22/16,ivee,7,B,NA,0,0,300
2016,8,8/22/16,ivee,7,C,NA,0,0,300
2016,8,8/22/16,ivee,7,D,50,1,0,300
2016,8,8/22/16,ivee,7,D,60,1,0,300
2016,8,8/22/16,ivee,7,D,68,1,0,300
2016,8,8/22/16,ivee,7,D,70,1,1,300
2016,8,8/22/16,ivee,7,D,75,1,0,300
2016,8,8/22/16,ivee,8,A,60,1,0,300
2016,8,8/22/16,ivee,8,A,65,1,0,300
2016,8,8/22/16,ivee,8,B,NA,0,0,300
2016,8,8/22/16,ivee,8,C,65,1,0,300
2016,8,8/22/16,ivee,8,D,NA,0,0,300
2016,8,8/23/16,napl,1,A,NA,0,0,300
2016,8,8/23/16,napl,1,B,NA,0,0,300
2016,8,8/23/16,napl,1,C,NA,0,0,300
2016,8,8/23/16,napl,1,D,82,1,0,300
2016,8,8/23/16,napl,1,D,85,1,0,300
2016,8,8/23/16,napl,2,A,53,2,0,300
2016,8,8/23/16,napl,2,A,56,4,0,300
2016,8,8/23/16,napl,2,A,57,5,0,300
2016,8,8/23/16,napl,2,A,63,4,0,300
2016,8,8/23/16,napl,2,A,68,4,0,300
2016,8,8/23/16,napl,2,A,70,6,0,300
2016,8,8/23/16,napl,2,A,72,2,0,300
2016,8,8/23/16,napl,2,A,73,4,0,300
2016,8,8/23/16,napl,2,A,76,9,0,300
2016,8,8/23/16,napl,2,A,80,2,0,300
2016,8,8/23/16,napl,2,A,81,1,0,300
2016,8,8/23/16,napl,2,A,83,2,0,300
2016,8,8/23/16,napl,2,A,84,1,0,300
2016,8,8/23/16,napl,2,A,85,3,0,300
2016,8,8/23/16,napl,2,A,90,1,0,300
2016,8,8/23/16,napl,2,B,63,1,0,300
2016,8,8/23/16,napl,2,B,67,1,0,300
2016,8,8/23/16,napl,2,B,70,1,0,300
2016,8,8/23/16,napl,2,B,74,1,0,300
2016,8,8/23/16,napl,2,B,77,1,0,300
2016,8,8/23/16,napl,2,B,78,1,0,300
2016,8,8/23/16,napl,2,B,80,1,0,300
2016,8,8/23/16,napl,2,B,81,1,0,300
2016,8,8/23/16,napl,2,B,82,1,0,300
2016,8,8/23/16,napl,2,B,85,2,0,300
2016,8,8/23/16,napl,2,C,NA,0,0,300
2016,8,8/23/16,napl,2,D,73,1,0,300
2016,8,8/23/16,napl,2,D,90,1,0,300
2016,8,8/23/16,napl,3,A,NA,0,0,300
2016,8,8/23/16,napl,3,B,NA,0,0,300
2016,8,8/23/16,napl,3,C,72,1,0,300
2016,8,8/23/16,napl,3,C,75,1,0,300
2016,8,8/23/16,napl,3,C,82,1,0,300
2016,8,8/23/16,napl,3,C,84,1,0,300
2016,8,8/23/16,napl,3,C,86,1,0,300
2016,8,8/23/16,napl,3,C,98,1,0,300
2016,8,8/23/16,napl,3,D,NA,0,0,300
2016,8,8/23/16,napl,4,A,NA,0,0,300
2016,8,8/23/16,napl,4,B,NA,0,0,300
2016,8,8/23/16,napl,4,C,70,1,0,300
2016,8,8/23/16,napl,4,D,80,1,0,300
2016,8,8/23/16,napl,5,A,67,1,0,300
2016,8,8/23/16,napl,5,A,78,1,0,300
2016,8,8/23/16,napl,5,A,94,1,0,300
2016,8,8/23/16,napl,5,B,68,1,0,300
2016,8,8/23/16,napl,5,B,78,1,0,300
2016,8,8/23/16,napl,5,B,80,1,0,300
2016,8,8/23/16,napl,5,B,87,2,0,300
2016,8,8/23/16,napl,5,B,98,1,0,300
2016,8,8/23/16,napl,5,C,53,1,0,300
2016,8,8/23/16,napl,5,C,58,1,0,300
2016,8,8/23/16,napl,5,C,60,1,1,300
2016,8,8/23/16,napl,5,C,62,1,0,300
2016,8,8/23/16,napl,5,C,65,3,0,300
2016,8,8/23/16,napl,5,C,70,2,0,300
2016,8,8/23/16,napl,5,C,74,1,0,300
2016,8,8/23/16,napl,5,C,75,1,0,300
2016,8,8/23/16,napl,5,C,78,2,0,300
2016,8,8/23/16,napl,5,C,80,2,0,300
2016,8,8/23/16,napl,5,C,82,1,0,300
2016,8,8/23/16,napl,5,C,83,1,0,300
2016,8,8/23/16,napl,5,C,84,2,0,300
2016,8,8/23/16,napl,5,C,85,1,0,300
2016,8,8/23/16,napl,5,C,86,1,0,300
2016,8,8/23/16,napl,5,C,90,1,0,300
2016,8,8/23/16,napl,5,D,66,1,0,300
2016,8,8/23/16,napl,5,D,68,1,0,300
2016,8,8/23/16,napl,5,D,75,1,0,300
2016,8,8/23/16,napl,5,D,78,1,0,300
2016,8,8/23/16,napl,5,D,80,1,0,300
2016,8,8/23/16,napl,5,D,82,1,0,300
2016,8,8/23/16,napl,5,D,86,1,0,300
2016,8,8/23/16,napl,6,A,103,1,0,300
2016,8,8/23/16,napl,6,B,NA,0,0,300
2016,8,8/23/16,napl,6,C,NA,0,0,300
2016,8,8/23/16,napl,6,D,NA,0,0,300
2016,8,8/23/16,napl,7,A,NA,0,0,300
2016,8,8/23/16,napl,7,B,NA,0,0,300
2016,8,8/23/16,napl,7,C,NA,0,0,300
2016,8,8/23/16,napl,7,D,NA,0,0,300
2016,8,8/23/16,napl,8,A,70,1,0,300
2016,8,8/23/16,napl,8,B,72,1,0,300
2016,8,8/23/16,napl,8,C,NA,0,0,300
2016,8,8/23/16,napl,8,D,NA,0,0,300
2016,8,8/23/16,napl,9,A,55,1,0,300
2016,8,8/23/16,napl,9,A,65,2,0,300
2016,8,8/23/16,napl,9,A,70,4,0,300
2016,8,8/23/16,napl,9,A,80,1,0,300
2016,8,8/23/16,napl,9,B,75,1,0,300
2016,8,8/23/16,napl,9,C,110,1,0,300
2016,8,8/23/16,napl,9,D,70,1,0,300
2016,8,8/23/16,napl,9,D,85,2,0,300
2016,8,8/24/16,aque,1,A,NA,0,0,300
2016,8,8/24/16,aque,1,B,NA,0,0,300
2016,8,8/24/16,aque,1,C,45,3,0,300
2016,8,8/24/16,aque,1,C,50,3,0,300
2016,8,8/24/16,aque,1,C,65,2,0,300
2016,8,8/24/16,aque,1,C,70,3,0,300
2016,8,8/24/16,aque,1,C,80,2,0,300
2016,8,8/24/16,aque,1,C,84,1,0,300
2016,8,8/24/16,aque,1,D,75,1,0,300
2016,8,8/24/16,aque,2,A,NA,0,0,300
2016,8,8/24/16,aque,2,B,NA,0,0,300
2016,8,8/24/16,aque,2,C,NA,0,0,300
2016,8,8/24/16,aque,2,D,NA,0,0,300
2016,8,8/24/16,aque,3,A,NA,0,0,300
2016,8,8/24/16,aque,3,B,NA,0,0,300
2016,8,8/24/16,aque,3,C,NA,0,0,300
2016,8,8/24/16,aque,3,D,NA,0,0,300
2016,8,8/24/16,aque,4,A,75,1,1,300
2016,8,8/24/16,aque,4,B,NA,0,0,300
2016,8,8/24/16,aque,4,C,NA,0,0,300
2016,8,8/24/16,aque,4,D,63,1,1,300
2016,8,8/24/16,aque,4,D,75,1,1,300
2016,8,8/24/16,aque,4,D,80,1,1,300
2016,8,8/24/16,aque,4,D,85,1,1,300
2016,8,8/24/16,aque,4,D,90,1,1,300
2016,8,8/24/16,aque,5,A,NA,0,0,300
2016,8,8/24/16,aque,5,B,87,1,0,300
2016,8,8/24/16,aque,5,C,55,1,0,300
2016,8,8/24/16,aque,5,C,58,1,0,300
2016,8,8/24/16,aque,5,C,60,1,0,300
2016,8,8/24/16,aque,5,C,65,1,0,300
2016,8,8/24/16,aque,5,C,75,1,0,300
2016,8,8/24/16,aque,5,D,NA,0,0,300
2016,8,8/24/16,aque,6,A,NA,0,0,300
2016,8,8/24/16,aque,6,B,NA,0,0,300
2016,8,8/24/16,aque,6,C,NA,0,0,300
2016,8,8/24/16,aque,6,D,48,1,0,300
2016,8,8/24/16,aque,7,A,56,1,0,300
2016,8,8/24/16,aque,7,A,58,1,0,300
2016,8,8/24/16,aque,7,A,65,2,0,300
2016,8,8/24/16,aque,7,A,72,1,0,300
2016,8,8/24/16,aque,7,A,76,4,0,300
2016,8,8/24/16,aque,7,A,78,5,0,300
2016,8,8/24/16,aque,7,A,80,1,0,300
2016,8,8/24/16,aque,7,A,82,1,0,300
2016,8,8/24/16,aque,7,A,85,1,0,300
2016,8,8/24/16,aque,7,B,50,1,0,300
2016,8,8/24/16,aque,7,B,65,2,0,300
2016,8,8/24/16,aque,7,C,NA,0,0,300
2016,8,8/24/16,aque,7,D,NA,0,0,300
2016,8,8/25/16,carp,1,A,62,1,0,300
2016,8,8/25/16,carp,1,A,73,1,0,300
2016,8,8/25/16,carp,1,A,78,1,0,300
2016,8,8/25/16,carp,1,A,79,1,0,300
2016,8,8/25/16,carp,1,B,65,1,0,300
2016,8,8/25/16,carp,1,B,70,1,0,300
2016,8,8/25/16,carp,1,B,81,1,0,300
2016,8,8/25/16,carp,1,B,86,1,0,300
2016,8,8/25/16,carp,1,C,62,2,0,300
2016,8,8/25/16,carp,1,C,64,1,0,300
2016,8,8/25/16,carp,1,C,65,3,0,300
2016,8,8/25/16,carp,1,C,68,1,0,300
2016,8,8/25/16,carp,1,C,70,2,0,300
2016,8,8/25/16,carp,1,C,72,2,0,300
2016,8,8/25/16,carp,1,C,74,1,0,300
2016,8,8/25/16,carp,1,C,75,2,0,300
2016,8,8/25/16,carp,1,C,80,1,0,300
2016,8,8/25/16,carp,1,C,84,1,0,300
2016,8,8/25/16,carp,1,C,85,2,0,300
2016,8,8/25/16,carp,1,C,88,1,0,300
2016,8,8/25/16,carp,1,D,50,1,0,300
2016,8,8/25/16,carp,1,D,58,1,0,300
2016,8,8/25/16,carp,1,D,70,1,0,300
2016,8,8/25/16,carp,1,D,72,1,0,300
2016,8,8/25/16,carp,1,D,75,1,0,300
2016,8,8/25/16,carp,1,D,76,1,0,300
2016,8,8/25/16,carp,1,D,84,1,0,300
2016,8,8/25/16,carp,2,A,50,1,0,300
2016,8,8/25/16,carp,2,A,55,2,0,300
2016,8,8/25/16,carp,2,A,60,2,0,300
2016,8,8/25/16,carp,2,A,65,2,0,300
2016,8,8/25/16,carp,2,A,66,1,0,300
2016,8,8/25/16,carp,2,A,67,1,0,300
2016,8,8/25/16,carp,2,A,70,4,0,300
2016,8,8/25/16,carp,2,A,72,4,0,300
2016,8,8/25/16,carp,2,A,73,1,0,300
2016,8,8/25/16,carp,2,A,75,4,0,300
2016,8,8/25/16,carp,2,A,78,1,0,300
2016,8,8/25/16,carp,2,A,80,1,0,300
2016,8,8/25/16,carp,2,A,85,2,0,300
2016,8,8/25/16,carp,2,A,86,1,0,300
2016,8,8/25/16,carp,2,B,55,1,0,300
2016,8,8/25/16,carp,2,B,58,1,0,300
2016,8,8/25/16,carp,2,B,60,2,0,300
2016,8,8/25/16,carp,2,B,65,1,0,300
2016,8,8/25/16,carp,2,B,68,1,0,300
2016,8,8/25/16,carp,2,B,70,2,0,300
2016,8,8/25/16,carp,2,B,72,1,0,300
2016,8,8/25/16,carp,2,B,75,1,0,300
2016,8,8/25/16,carp,2,B,80,1,0,300
2016,8,8/25/16,carp,2,C,35,1,0,300
2016,8,8/25/16,carp,2,C,50,2,0,300
2016,8,8/25/16,carp,2,C,60,1,0,300
2016,8,8/25/16,carp,2,C,65,2,0,300
2016,8,8/25/16,carp,2,C,70,2,0,300
2016,8,8/25/16,carp,2,C,75,3,0,300
2016,8,8/25/16,carp,2,C,78,1,0,300
2016,8,8/25/16,carp,2,C,80,4,0,300
2016,8,8/25/16,carp,2,C,85,1,0,300
2016,8,8/25/16,carp,2,D,65,1,0,300
2016,8,8/25/16,carp,2,D,72,1,0,300
2016,8,8/25/16,carp,2,D,75,1,0,300
2016,8,8/25/16,carp,3,A,56,1,0,300
2016,8,8/25/16,carp,3,A,95,1,0,300
2016,8,8/25/16,carp,3,B,NA,0,0,300
2016,8,8/25/16,carp,3,C,68,1,0,300
2016,8,8/25/16,carp,3,C,80,1,0,300
2016,8,8/25/16,carp,3,C,87,2,0,300
2016,8,8/25/16,carp,3,D,60,1,0,300
2016,8,8/25/16,carp,3,D,76,1,1,300
2016,8,8/25/16,carp,4,A,45,1,0,300
2016,8,8/25/16,carp,4,A,48,2,0,300
2016,8,8/25/16,carp,4,A,50,1,0,300
2016,8,8/25/16,carp,4,A,79,2,0,300
2016,8,8/25/16,carp,4,B,45,1,0,300
2016,8,8/25/16,carp,4,B,50,1,0,300
2016,8,8/25/16,carp,4,B,68,1,0,300
2016,8,8/25/16,carp,4,B,75,1,0,300
2016,8,8/25/16,carp,4,B,80,1,0,300
2016,8,8/25/16,carp,4,B,89,1,0,300
2016,8,8/25/16,carp,4,C,55,1,0,300
2016,8,8/25/16,carp,4,C,58,1,0,300
2016,8,8/25/16,carp,4,C,60,1,0,300
2016,8,8/25/16,carp,4,D,59,1,0,300
2016,8,8/25/16,carp,4,D,62,1,0,300
